research_id,relation_direction,binding_kind,content_type,content_id,resolution_status,field_path,source_path,relation_source
research:textile:layered,content-requires-research,requires,TextileMaterialDefinitionSO,textilematerial:23108,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Materials/textile_deep_goat_wool.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:rune-leather,content-requires-research,requires,CraftMaterialDefinitionSO,material:rune-leather,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Materials/material_rune_leather.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:rune-leather,content-requires-research,requires,ProductionRecipeSO,recipe:component:rune-leather-lining,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R48_룬가죽_장비_안감.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:rune-leather,content-requires-research,requires,ProductionRecipeSO,recipe:rune-leather,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/recipe_rune_leather.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23008,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_sleep_top.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23009,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_sleep_bottom.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23011,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_tunic.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23012,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_blouse.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23013,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_work_shirt.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23014,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_trousers.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23015,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_skirt.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23016,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_shorts.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23017,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_apron.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23018,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_vest.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23019,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_daily_robe.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23020,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_hooded_robe.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23021,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_cloak.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23031,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_sterile_gown.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23032,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_surgical_apron.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23035,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_farmer_workwear.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23036,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_keeper_coat.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23037,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_formal_coat.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23038,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_ceremonial_dress.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23039,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_ritual_robe.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23040,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_mourning_clothes.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23041,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_festival_vest.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23042,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_envoy_coat.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23043,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_contract_sash.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23044,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_weapon_vigil_cloak.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23045,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_sky_chorus_shawl.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23046,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_spore_garden_cloak.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23047,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_belt.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23048,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_gloves.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23049,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_boots.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23050,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_hat.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23051,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_scarf.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23052,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_tail_ribbon.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23054,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_horn_ring.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23055,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_wing_harness.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ApparelDefinitionSO,apparel:23056,resolved-content,requiredResearchId,Assets/Resources/SO/Apparel/Definitions/apparel_wing_cloak.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,research-to-content,unlocks-building,BuildingSO,building:9301,resolved-content,references.RefIds.0.data.buildingId,Assets/Resources/SO/Research/Projects/textile_tailoring.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:textile:tailoring,research-to-content,unlocks-building,BuildingSO,building:9302,resolved-content,references.RefIds.1.data.buildingId,Assets/Resources/SO/Research/Projects/textile_tailoring.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:textile:tailoring,research-to-content,unlocks-building,BuildingSO,building:9306,resolved-content,references.RefIds.2.data.buildingId,Assets/Resources/SO/Research/Projects/textile_tailoring.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:textile:tailoring,research-to-content,unlocks-building,BuildingSO,building:9307,resolved-content,references.RefIds.3.data.buildingId,Assets/Resources/SO/Research/Projects/textile_tailoring.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,CombatArmorSO,equipment-item:armor:gambeson,resolved-content,requiredResearchId,Assets/Resources/SO/Combat/Equipment/A02_Gambeson.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,CombatArmorSO,equipment-item:armor:padded-hood,resolved-content,requiredResearchId,Assets/Resources/SO/Combat/Equipment/A20_PaddedHood.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:textile:tailoring,content-requires-research,requires,ProductionRecipeSO,recipe:v22:apparel:apron,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_apron.asset,docs_final/content-db/incoming/research-effects/research-project.csv
