schemaVersion,stableId,definitionKind,unitSemantic,authoringFamily,beforeUnitGrams,proposedUnitGrams,massFormula,producerIds,consumerIds,recipeInputAndOutputGrams,packageTareDisposition,maxStackMass,warehouseAndBufferImpact,ordinaryHaulBatch,ewuAndPriceImpact,sourceDigest,proposalReason,reviewDisposition
v27.mass.family-proposal.3,supply:inoculated-log,ItemDefinitionSO,LogSection:1 inoculated cultivation log section,LogSection/RecipeMassBalance,700,700,recipe-mass-balance(mass:semantic-authority:supply:inoculated-log:v1),recipe:supply:inoculated-log,,recipe:supply:inoculated-log:output:output:main:role=Main:qty=2:probability=1:before=1400g:proposed=1400g,None:0g:none,units=50;before=35000g;proposed=35000g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=Ordinary;units=9-15;grams=6300-10500g,OPEN:not-captured;authoredUnitPrice=13;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:semantic-authority:supply:inoculated-log:v1; unit=1 inoculated cultivation log section; haul=Ordinary; tareGrams=0; tareDisposition=None,no-change
v27.mass.family-proposal.3,supply:mushroom-substrate,ItemDefinitionSO,FacilityInstallationKit:1 operational supply kit or material lot,FacilityInstallationKit/RecipeMassBalance,1100,1100,recipe-mass-balance(mass:semantic-authority:supply:mushroom-substrate:v1),recipe:supply:mushroom-substrate,,recipe:supply:mushroom-substrate:output:output:main:role=Main:qty=2:probability=1:before=2200g:proposed=2200g,None:0g:none,units=50;before=55000g;proposed=55000g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=Ordinary;units=6-10;grams=6600-11000g,OPEN:not-captured;authoredUnitPrice=11;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:semantic-authority:supply:mushroom-substrate:v1; unit=1 operational supply kit or material lot; haul=Ordinary; tareGrams=0; tareDisposition=None,no-change
v27.mass.family-proposal.3,supply:nitrate-fertilizer,ItemDefinitionSO,FacilityInstallationKit:1 operational supply kit or material lot,FacilityInstallationKit/RecipeMassBalance,1100,1100,recipe-mass-balance(mass:semantic-authority:supply:nitrate-fertilizer:v1),recipe:supply:nitrate-fertilizer,recipe:supply:greenhouse-nutrient,recipe:supply:greenhouse-nutrient:input:0:qty=1:before=1100g:proposed=1100g|recipe:supply:nitrate-fertilizer:output:output:main:role=Main:qty=4:probability=1:before=4400g:proposed=4400g,None:0g:none,units=50;before=55000g;proposed=55000g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=Ordinary;units=6-10;grams=6600-11000g,OPEN:not-captured;authoredUnitPrice=15;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:semantic-authority:supply:nitrate-fertilizer:v1; unit=1 operational supply kit or material lot; haul=Ordinary; tareGrams=0; tareDisposition=None,no-change
v27.mass.family-proposal.3,supply:performance-prop-box,ItemDefinitionSO,FacilityInstallationKit:1 operational supply kit or material lot,FacilityInstallationKit/RecipeMassBalance,1950,1950,recipe-mass-balance(mass:semantic-authority:supply:performance-prop-box:v1),recipe:supply:performance-prop-box,runtime:circus-performance,recipe:supply:performance-prop-box:output:output:main:role=Main:qty=1:probability=1:before=1950g:proposed=1950g,None:0g:none,units=50;before=97500g;proposed=97500g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=Ordinary;units=4-5;grams=7800-9750g,OPEN:not-captured;authoredUnitPrice=30;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:semantic-authority:supply:performance-prop-box:v1; unit=1 operational supply kit or material lot; haul=Ordinary; tareGrams=0; tareDisposition=None,no-change
v27.mass.family-proposal.3,supply:pest-lure,ItemDefinitionSO,FacilityInstallationKit:1 operational supply kit or material lot,FacilityInstallationKit/RecipeMassBalance,1150,1150,recipe-mass-balance(mass:semantic-authority:supply:pest-lure:v1),recipe:supply:pest-lure,runtime:disease-field-response,recipe:supply:pest-lure:output:output:main:role=Main:qty=2:probability=1:before=2300g:proposed=2300g,None:0g:none,units=50;before=57500g;proposed=57500g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=Ordinary;units=6-9;grams=6900-10350g,OPEN:not-captured;authoredUnitPrice=19;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:semantic-authority:supply:pest-lure:v1; unit=1 operational supply kit or material lot; haul=Ordinary; tareGrams=0; tareDisposition=None,no-change
v27.mass.family-proposal.3,surgery:prosthetic:arm:left,ItemDefinitionSO,LargeComponent:1 complete prosthetic part,LargeComponent/RecipeMassBalance,1800,1800,recipe-mass-balance(mass:semantic-authority:surgery:prosthetic:arm:left:v1),recipe:surgery:prosthetic-arm,,recipe:surgery:prosthetic-arm:output:output:recipe:surgery:prosthetic-arm/000/main/surgery:prosthetic:arm:left:role=Main:qty=1:probability=1:before=1800g:proposed=1800g,None:0g:none,units=1;before=1800g;proposed=1800g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=IndividualEquipment;units=1;grams=1800;band=single-unit,OPEN:not-captured;authoredUnitPrice=260;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:semantic-authority:surgery:prosthetic:arm:left:v1; unit=1 complete prosthetic part; haul=IndividualEquipment; tareGrams=0; tareDisposition=None,no-change
v27.mass.family-proposal.3,surgery:prosthetic:eye:left,ItemDefinitionSO,LargeComponent:1 complete prosthetic part,LargeComponent/RecipeMassBalance,1800,1800,recipe-mass-balance(mass:semantic-authority:surgery:prosthetic:eye:left:v1),recipe:surgery:artificial-eye,,recipe:surgery:artificial-eye:output:output:recipe:surgery:artificial-eye/000/main/surgery:prosthetic:eye:left:role=Main:qty=1:probability=1:before=1800g:proposed=1800g,None:0g:none,units=1;before=1800g;proposed=1800g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=IndividualEquipment;units=1;grams=1800;band=single-unit,OPEN:not-captured;authoredUnitPrice=548;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:semantic-authority:surgery:prosthetic:eye:left:v1; unit=1 complete prosthetic part; haul=IndividualEquipment; tareGrams=0; tareDisposition=None,no-change
v27.mass.family-proposal.3,surgery:prosthetic:leg:left,ItemDefinitionSO,LargeComponent:1 complete prosthetic part,LargeComponent/RecipeMassBalance,1800,1800,recipe-mass-balance(mass:semantic-authority:surgery:prosthetic:leg:left:v1),recipe:surgery:prosthetic-leg,,recipe:surgery:prosthetic-leg:output:output:recipe:surgery:prosthetic-leg/000/main/surgery:prosthetic:leg:left:role=Main:qty=1:probability=1:before=1800g:proposed=1800g,None:0g:none,units=1;before=1800g;proposed=1800g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=IndividualEquipment;units=1;grams=1800;band=single-unit,OPEN:not-captured;authoredUnitPrice=381;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:semantic-authority:surgery:prosthetic:leg:left:v1; unit=1 complete prosthetic part; haul=IndividualEquipment; tareGrams=0; tareDisposition=None,no-change
v27.mass.family-proposal.3,textile:insulating-cloth,ItemDefinitionSO,TextileRollOrSheet:1 textile roll or sheet,TextileRollOrSheet/RecipeMassBalance,950,950,recipe-mass-balance(mass:semantic-authority:textile:insulating-cloth:v1),recipe:textile:insulating-cloth,recipe:component:climate-control-manifold|recipe:component:insulated-wiring,recipe:component:climate-control-manifold:input:1:qty=1:before=950g:proposed=950g|recipe:component:insulated-wiring:input:1:qty=1:before=950g:proposed=950g|recipe:textile:insulating-cloth:output:output:main:role=Main:qty=2:probability=1:before=1900g:proposed=1900g,None:0g:none,units=50;before=47500g;proposed=47500g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=Ordinary;units=7-11;grams=6650-10450g,OPEN:not-captured;authoredUnitPrice=17;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:semantic-authority:textile:insulating-cloth:v1; unit=1 textile roll or sheet; haul=Ordinary; tareGrams=0; tareDisposition=None,no-change
v27.mass.family-proposal.3,textile:quilted-liner,ItemDefinitionSO,TextileRollOrSheet:1 textile roll or sheet,TextileRollOrSheet/RecipeMassBalance,950,950,recipe-mass-balance(mass:semantic-authority:textile:quilted-liner:v1),recipe:textile:quilted-liner,recipe:component:blast-coat-shell|recipe:component:brigandine-padding,recipe:component:blast-coat-shell:input:1:qty=1:before=950g:proposed=950g|recipe:component:brigandine-padding:input:0:qty=1:before=950g:proposed=950g|recipe:textile:quilted-liner:output:output:main:role=Main:qty=1:probability=1:before=950g:proposed=950g,None:0g:none,units=50;before=47500g;proposed=47500g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=Ordinary;units=7-11;grams=6650-10450g,OPEN:not-captured;authoredUnitPrice=21;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:semantic-authority:textile:quilted-liner:v1; unit=1 textile roll or sheet; haul=Ordinary; tareGrams=0; tareDisposition=None,no-change
v27.mass.family-proposal.3,textile:sterile-cloth,ItemDefinitionSO,TextileRollOrSheet:1 textile roll or sheet,TextileRollOrSheet/RecipeMassBalance,1000,1000,recipe-mass-balance(mass:semantic-authority:textile:sterile-cloth:v1),recipe:textile:sterile-cloth,recipe:component:blast-coat-shell|recipe:component:reclaimed-water-filter|recipe:medical:slime-coagulation-frame|recipe:medical:sterile-bandage|recipe:medical:sterile-mycelium-graft|recipe:medical:whole-body-regeneration-medium,recipe:component:blast-coat-shell:input:0:qty=1:before=1000g:proposed=1000g|recipe:component:reclaimed-water-filter:input:0:qty=1:before=1000g:proposed=1000g|recipe:medical:slime-coagulation-frame:input:0:qty=1:before=1000g:proposed=1000g|recipe:medical:sterile-bandage:input:0:qty=1:before=1000g:proposed=1000g|recipe:medical:sterile-mycelium-graft:input:0:qty=1:before=1000g:proposed=1000g|recipe:medical:whole-body-regeneration-medium:input:1:qty=4:before=4000g:proposed=4000g|recipe:textile:sterile-cloth:output:output:main:role=Main:qty=2:probability=1:before=2000g:proposed=2000g,None:0g:none,units=50;before=50000g;proposed=50000g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=Ordinary;units=6-11;grams=6000-11000g,OPEN:not-captured;authoredUnitPrice=16;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:semantic-authority:textile:sterile-cloth:v1; unit=1 textile roll or sheet; haul=Ordinary; tareGrams=0; tareDisposition=None,no-change
v27.mass.family-proposal.3,tool:administrative-seal,ItemDefinitionSO,OtherExplicitPhysicalUnit:1 complete reusable tool,OtherExplicitPhysicalUnit/EquipmentShapeAndMaterial,2350,2350,equipment-shape-material(mass:semantic-authority:tool:administrative-seal:v1),recipe:tool:administrative-seal,runtime:society-administration,recipe:tool:administrative-seal:output:output:main:role=Main:qty=1:probability=1:before=2350g:proposed=2350g,None:0g:none,units=1;before=2350g;proposed=2350g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=IndividualEquipment;units=1;grams=2350;band=single-unit,OPEN:not-captured;authoredUnitPrice=64;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:semantic-authority:tool:administrative-seal:v1; unit=1 complete reusable tool; haul=IndividualEquipment; tareGrams=0; tareDisposition=None,no-change
v27.mass.family-proposal.3,tool:alloy-crucible,ItemDefinitionSO,OtherExplicitPhysicalUnit:1 tool or maintenance kit,OtherExplicitPhysicalUnit/RecipeMassBalance,2350,2350,recipe-mass-balance(mass:semantic-authority:tool:alloy-crucible:v1),recipe:tool:alloy-crucible,,recipe:tool:alloy-crucible:output:output:main:role=Main:qty=1:probability=1:before=2350g:proposed=2350g,None:0g:none,units=50;before=117500g;proposed=117500g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=Ordinary;units=3-4;grams=7050-9400g,OPEN:not-captured;authoredUnitPrice=143;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:semantic-authority:tool:alloy-crucible:v1; unit=1 tool or maintenance kit; haul=Ordinary; tareGrams=0; tareDisposition=None,no-change
v27.mass.family-proposal.3,tool:banquet-cart,ItemDefinitionSO,OtherExplicitPhysicalUnit:1 complete reusable tool,OtherExplicitPhysicalUnit/EquipmentShapeAndMaterial,3150,3150,equipment-shape-material(mass:semantic-authority:tool:banquet-cart:v1),recipe:tool:banquet-cart,runtime:circus-banquet-service,recipe:tool:banquet-cart:output:output:main:role=Main:qty=1:probability=1:before=3150g:proposed=3150g,None:0g:none,units=1;before=3150g;proposed=3150g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=IndividualEquipment;units=1;grams=3150;band=single-unit,OPEN:not-captured;authoredUnitPrice=147;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:semantic-authority:tool:banquet-cart:v1; unit=1 complete reusable tool; haul=IndividualEquipment; tareGrams=0; tareDisposition=None,no-change
v27.mass.family-proposal.3,tool:deep-shaft-hoist,ItemDefinitionSO,OtherExplicitPhysicalUnit:1 tool or maintenance kit,OtherExplicitPhysicalUnit/RecipeMassBalance,2400,2400,recipe-mass-balance(mass:semantic-authority:tool:deep-shaft-hoist:v1),recipe:tool:deep-shaft-hoist,,recipe:tool:deep-shaft-hoist:output:output:main:role=Main:qty=1:probability=1:before=2400g:proposed=2400g,None:0g:none,units=50;before=120000g;proposed=120000g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=Ordinary;units=3-4;grams=7200-9600g,OPEN:not-captured;authoredUnitPrice=177;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:semantic-authority:tool:deep-shaft-hoist:v1; unit=1 tool or maintenance kit; haul=Ordinary; tareGrams=0; tareDisposition=None,no-change
v27.mass.family-proposal.3,tool:field-repair-kit,ItemDefinitionSO,OtherExplicitPhysicalUnit:1 tool or maintenance kit,OtherExplicitPhysicalUnit/RecipeMassBalance,2500,2500,recipe-mass-balance(mass:semantic-authority:tool:field-repair-kit:v1),recipe:tool:field-repair-kit,runtime:offense-supply-package,recipe:tool:field-repair-kit:output:output:main:role=Main:qty=1:probability=1:before=2500g:proposed=2500g,None:0g:none,units=50;before=125000g;proposed=125000g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=Ordinary;units=3-4;grams=7500-10000g,OPEN:not-captured;authoredUnitPrice=108;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:semantic-authority:tool:field-repair-kit:v1; unit=1 tool or maintenance kit; haul=Ordinary; tareGrams=0; tareDisposition=None,no-change
v27.mass.family-proposal.3,tool:hauling-harness,ItemDefinitionSO,ApparelPiece:1 complete apparel item,ApparelPiece/ApparelShapeAndTextile,1150,1150,apparel-shape-textile(mass:apparel-item:tool:hauling-harness:authority:v1),recipe:tool:hauling-harness|recipe:v22:apparel:hauling-harness,,recipe:tool:hauling-harness:output:output:main:role=Main:qty=1:probability=1:before=1150g:proposed=1150g|recipe:v22:apparel:hauling-harness:output:output:recipe:v22:apparel:hauling-harness/000/main/tool:hauling-harness:role=Main:qty=1:probability=1:before=1150g:proposed=1150g,None:0g:none,units=1;before=1150g;proposed=1150g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=IndividualEquipment;units=1;grams=1150;band=single-unit,OPEN:not-captured;authoredUnitPrice=19;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:apparel-item:tool:hauling-harness:authority:v1; unit=1 complete apparel item; haul=IndividualEquipment; tareGrams=0; tareDisposition=None,no-change
v27.mass.family-proposal.3,tool:inspection-gauge,ItemDefinitionSO,OtherExplicitPhysicalUnit:1 complete reusable tool,OtherExplicitPhysicalUnit/EquipmentShapeAndMaterial,2350,2350,equipment-shape-material(mass:semantic-authority:tool:inspection-gauge:v1),recipe:tool:inspection-gauge,runtime:equipment-module-inspection,recipe:tool:inspection-gauge:output:output:main:role=Main:qty=1:probability=1:before=2350g:proposed=2350g,None:0g:none,units=1;before=2350g;proposed=2350g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=IndividualEquipment;units=1;grams=2350;band=single-unit,OPEN:not-captured;authoredUnitPrice=443;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:semantic-authority:tool:inspection-gauge:v1; unit=1 complete reusable tool; haul=IndividualEquipment; tareGrams=0; tareDisposition=None,no-change
v27.mass.family-proposal.3,tool:maintenance-kit,ItemDefinitionSO,OtherExplicitPhysicalUnit:1 tool or maintenance kit,OtherExplicitPhysicalUnit/RecipeMassBalance,2350,2350,recipe-mass-balance(mass:semantic-authority:tool:maintenance-kit:v1),recipe:tool:maintenance-kit,,recipe:tool:maintenance-kit:output:output:main:role=Main:qty=1:probability=1:before=2350g:proposed=2350g,None:0g:none,units=50;before=117500g;proposed=117500g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=Ordinary;units=3-4;grams=7050-9400g,OPEN:not-captured;authoredUnitPrice=108;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:semantic-authority:tool:maintenance-kit:v1; unit=1 tool or maintenance kit; haul=Ordinary; tareGrams=0; tareDisposition=None,no-change
v27.mass.family-proposal.3,tool:mana-probe,ItemDefinitionSO,OtherExplicitPhysicalUnit:1 tool or maintenance kit,OtherExplicitPhysicalUnit/RecipeMassBalance,1200,1200,recipe-mass-balance(mass:semantic-authority:tool:mana-probe:v1),recipe:tool:mana-probe,,recipe:tool:mana-probe:output:output:main:role=Main:qty=1:probability=1:before=1200g:proposed=1200g,None:0g:none,units=50;before=60000g;proposed=60000g,OPEN:not-captured;derivedUnitDelta=0g;maxStackDelta=0g;requiredAdmission=mass-grams,class=Ordinary;units=5-9;grams=6000-10800g,OPEN:not-captured;authoredUnitPrice=364;massRatioDiagnostic=1;requiredEwuPriceAction=unchanged-by-mass,a0a68e901fd7ed8430375aa2e1cdea88011e48fab2c55ed4c5a0581ac8c323dc,authority=mass:semantic-authority:tool:mana-probe:v1; unit=1 tool or maintenance kit; haul=Ordinary; tareGrams=0; tareDisposition=None,no-change
