schemaVersion,itemId,definitionType,assetPath,propertyPath,authoredKilograms,canonicalUnitMassGrams,maxStack,stockCategory,inV27Ledger,inItemCatalog,siteRole,catalogAuthorityPath,gramStatus,unitSemanticStatus,assetGuid
v27.mass.authority.1,supply:performance-prop-box,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I101_공연_소품_상자.asset,unitWeight,1.95,1950,5,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I101_공연_소품_상자.asset,canonical-gram,missing,5aaf84fda25986a4f81a7fb591586610
v27.mass.authority.1,supply:pest-lure,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I56_해충_유인제.asset,unitWeight,1.15,1150,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I56_해충_유인제.asset,canonical-gram,missing,f13074ed5af0afd46add3c4a8ad25eed
v27.mass.authority.1,surgery:contaminated-tissue,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_contaminated_tissue.asset,unitWeight,0.6,600,25,Biological,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_contaminated_tissue.asset,canonical-gram,out-of-ledger-scope,7d1d94514e51b034aae87c000580ed9c
v27.mass.authority.1,surgery:organ:arm:left,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_organ_arm_left.asset,unitWeight,0.8,800,1,Biological,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_organ_arm_left.asset,canonical-gram,out-of-ledger-scope,7d685e81d1289dc47a70f05888d0f2ff
v27.mass.authority.1,surgery:organ:arm:right,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_organ_arm_right.asset,unitWeight,0.8,800,1,Biological,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_organ_arm_right.asset,canonical-gram,out-of-ledger-scope,efc13c16871bc954fb1077a12dcdc5b3
v27.mass.authority.1,surgery:organ:brain,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_organ_brain.asset,unitWeight,0.8,800,1,Biological,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_organ_brain.asset,canonical-gram,out-of-ledger-scope,479a44f2306176a44ad68f6288f5aff3
v27.mass.authority.1,surgery:organ:core,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_organ_core.asset,unitWeight,0.8,800,1,Biological,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_organ_core.asset,canonical-gram,out-of-ledger-scope,9f9c7ac4d7276ab42ad2e276137c26bf
v27.mass.authority.1,surgery:organ:eye:left,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_organ_eye_left.asset,unitWeight,0.8,800,1,Biological,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_organ_eye_left.asset,canonical-gram,out-of-ledger-scope,7ad70ba8664f43443b147dfd4b10c262
v27.mass.authority.1,surgery:organ:eye:right,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_organ_eye_right.asset,unitWeight,0.8,800,1,Biological,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_organ_eye_right.asset,canonical-gram,out-of-ledger-scope,54ff8da8c576e7742ba10e6e5fb59dbc
v27.mass.authority.1,surgery:organ:heart,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_organ_heart.asset,unitWeight,0.8,800,1,Biological,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_organ_heart.asset,canonical-gram,out-of-ledger-scope,bd4073df298e1c14788e62b4ab9fc05d
v27.mass.authority.1,surgery:organ:kidney:left,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_organ_kidney_left.asset,unitWeight,0.8,800,1,Biological,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_organ_kidney_left.asset,canonical-gram,out-of-ledger-scope,d5fc9ac4d888f6b4a8397d1813267b2d
v27.mass.authority.1,surgery:organ:kidney:right,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_organ_kidney_right.asset,unitWeight,0.8,800,1,Biological,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_organ_kidney_right.asset,canonical-gram,out-of-ledger-scope,ef0ce9681aa41db46b908aa33b63d6fd
v27.mass.authority.1,surgery:organ:leg:left,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_organ_leg_left.asset,unitWeight,0.8,800,1,Biological,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_organ_leg_left.asset,canonical-gram,out-of-ledger-scope,b9ce76d1fba34ea4bbcf92d562bef2f4
v27.mass.authority.1,surgery:organ:leg:right,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_organ_leg_right.asset,unitWeight,0.8,800,1,Biological,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_organ_leg_right.asset,canonical-gram,out-of-ledger-scope,5b01ac310ddbf084fa88ae295d63acaf
v27.mass.authority.1,surgery:organ:liver,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_organ_liver.asset,unitWeight,0.8,800,1,Biological,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_organ_liver.asset,canonical-gram,out-of-ledger-scope,82574b6121e406d43bc252f897f499a1
v27.mass.authority.1,surgery:organ:lung:left,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_organ_lung_left.asset,unitWeight,0.8,800,1,Biological,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_organ_lung_left.asset,canonical-gram,out-of-ledger-scope,06da46d3a6b22474491859a73d1f9d87
v27.mass.authority.1,surgery:organ:lung:right,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_organ_lung_right.asset,unitWeight,0.8,800,1,Biological,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_organ_lung_right.asset,canonical-gram,out-of-ledger-scope,7ec6859e145bea5479ef7ad5183cbd34
v27.mass.authority.1,surgery:organ:pseudopods,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_organ_pseudopods.asset,unitWeight,0.8,800,1,Biological,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_organ_pseudopods.asset,canonical-gram,out-of-ledger-scope,dc1c65c9ebacb4c40b5b624a7c23ef56
v27.mass.authority.1,surgery:organ:sensory-gel,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_organ_sensory_gel.asset,unitWeight,0.8,800,1,Biological,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_organ_sensory_gel.asset,canonical-gram,out-of-ledger-scope,fdcdc67f71303fe41af4411fa5d54041
v27.mass.authority.1,surgery:organ:stomach,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_organ_stomach.asset,unitWeight,0.8,800,1,Biological,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_organ_stomach.asset,canonical-gram,out-of-ledger-scope,6002b59f13309aa4084aa0e5a8875565
v27.mass.authority.1,surgery:prosthetic:arm:left,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_arm_left.asset,unitWeight,1.8,1800,1,General,true,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_arm_left.asset,canonical-gram,missing,444b5234fd239ce4aad416e9ab987d44
v27.mass.authority.1,surgery:prosthetic:arm:right,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_arm_right.asset,unitWeight,1.8,1800,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_arm_right.asset,canonical-gram,out-of-ledger-scope,566bc3745adda4d4791450af9d6db07d
v27.mass.authority.1,surgery:prosthetic:brain,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_brain.asset,unitWeight,1.8,1800,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_brain.asset,canonical-gram,out-of-ledger-scope,be5d59e8233a5b04eb56e603aef56821
v27.mass.authority.1,surgery:prosthetic:core,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_core.asset,unitWeight,1.8,1800,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_core.asset,canonical-gram,out-of-ledger-scope,2eed8fc023d5d3f439fccb123d1e2dbc
v27.mass.authority.1,surgery:prosthetic:eye:left,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_eye_left.asset,unitWeight,1.8,1800,1,General,true,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_eye_left.asset,canonical-gram,missing,f2a438db089761c498d9ce4f56a7365b
v27.mass.authority.1,surgery:prosthetic:eye:right,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_eye_right.asset,unitWeight,1.8,1800,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_eye_right.asset,canonical-gram,out-of-ledger-scope,3429004abe5e82348b61ef81cf5ec542
v27.mass.authority.1,surgery:prosthetic:heart,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_heart.asset,unitWeight,1.8,1800,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_heart.asset,canonical-gram,out-of-ledger-scope,1bb0d3f7e7ab7f54dbf88447cdf8f56c
v27.mass.authority.1,surgery:prosthetic:kidney:left,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_kidney_left.asset,unitWeight,1.8,1800,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_kidney_left.asset,canonical-gram,out-of-ledger-scope,9fcdb73a3591dbf45a5e7976617acf2c
v27.mass.authority.1,surgery:prosthetic:kidney:right,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_kidney_right.asset,unitWeight,1.8,1800,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_kidney_right.asset,canonical-gram,out-of-ledger-scope,0ba601d2cc69e2b4490a6e51d9e860f0
v27.mass.authority.1,surgery:prosthetic:leg:left,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_leg_left.asset,unitWeight,1.8,1800,1,General,true,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_leg_left.asset,canonical-gram,missing,9f8248a00fd5d404dac647683d69d1e7
v27.mass.authority.1,surgery:prosthetic:leg:right,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_leg_right.asset,unitWeight,1.8,1800,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_leg_right.asset,canonical-gram,out-of-ledger-scope,a084a63ffcede0d46b225068693bd101
v27.mass.authority.1,surgery:prosthetic:liver,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_liver.asset,unitWeight,1.8,1800,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_liver.asset,canonical-gram,out-of-ledger-scope,fc5a0e73ff1c95847983a48e3c3b6b2a
v27.mass.authority.1,surgery:prosthetic:lung:left,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_lung_left.asset,unitWeight,1.8,1800,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_lung_left.asset,canonical-gram,out-of-ledger-scope,00fd52e1626f83549889e683b8461ccb
v27.mass.authority.1,surgery:prosthetic:lung:right,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_lung_right.asset,unitWeight,1.8,1800,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_lung_right.asset,canonical-gram,out-of-ledger-scope,6ef337664080f204eac33789d1abd272
v27.mass.authority.1,surgery:prosthetic:pseudopods,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_pseudopods.asset,unitWeight,1.8,1800,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_pseudopods.asset,canonical-gram,out-of-ledger-scope,da66e67b00aa1804cb77a785d79a3d6b
v27.mass.authority.1,surgery:prosthetic:sensory-gel,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_sensory_gel.asset,unitWeight,1.8,1800,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_sensory_gel.asset,canonical-gram,out-of-ledger-scope,d128ffddaa23bbc49890b45ef4738c5a
v27.mass.authority.1,surgery:prosthetic:stomach,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_stomach.asset,unitWeight,1.8,1800,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/surgery_prosthetic_stomach.asset,canonical-gram,out-of-ledger-scope,314a2af33e21d514aaeba26d50c30aa3
v27.mass.authority.1,survival:cooked_meal,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/survival_cooked_meal.asset,unitWeight,0.55,550,50,Food,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/survival_cooked_meal.asset,canonical-gram,out-of-ledger-scope,c191a85328e73d440b89e37f36627a7d
v27.mass.authority.1,survival:preserved_food,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/survival_preserved_food.asset,unitWeight,0.5,500,75,Food,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/survival_preserved_food.asset,canonical-gram,out-of-ledger-scope,4f2f69cb5c7351946b63dda96eef9aed
v27.mass.authority.1,survival:raw_food,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/survival_raw_food.asset,unitWeight,0.6,600,50,Food,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/survival_raw_food.asset,canonical-gram,out-of-ledger-scope,00e6e58e713a80146b856a336d85ded6
v27.mass.authority.1,survival:tainted_food,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/survival_tainted_food.asset,unitWeight,0.5,500,75,Food,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/survival_tainted_food.asset,canonical-gram,out-of-ledger-scope,5953da3a61c8c0347a274cb6cf6414bd
v27.mass.authority.1,textile:insulating-cloth,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I81_절연_직물.asset,unitWeight,0.95,950,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I81_절연_직물.asset,canonical-gram,missing,4bf5d5ddca4c8a84889a856d648466d7
v27.mass.authority.1,textile:quilted-liner,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I14_층상_충전재.asset,unitWeight,0.95,950,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I14_층상_충전재.asset,canonical-gram,missing,85471cecc7d60ae47b751d0d34451da7
v27.mass.authority.1,textile:sterile-cloth,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I12_무균_천.asset,unitWeight,1,1000,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I12_무균_천.asset,canonical-gram,missing,48e380dab87deed40a8b4e46e03c2afd
v27.mass.authority.1,tool:administrative-seal,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I92_행정_인장.asset,unitWeight,2.35,2350,1,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I92_행정_인장.asset,canonical-gram,missing,10359c53622c7e04ea16b3e25ce0b834
v27.mass.authority.1,tool:alloy-crucible,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I42_합금_도가니.asset,unitWeight,2.35,2350,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I42_합금_도가니.asset,canonical-gram,missing,004be1614b0315b4897c95ad12cb5687
v27.mass.authority.1,tool:banquet-cart,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I102_연회_운반_수레.asset,unitWeight,3.15,3150,1,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I102_연회_운반_수레.asset,canonical-gram,missing,d75750ddfae1df74d8ab46f1a74ce068
v27.mass.authority.1,tool:deep-shaft-hoist,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I40_심부_승강기.asset,unitWeight,2.4,2400,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I40_심부_승강기.asset,canonical-gram,missing,659f7cc39ffc9a9498c6907a764382f9
v27.mass.authority.1,tool:field-repair-kit,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I43_야전_수리_키트.asset,unitWeight,2.5,2500,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I43_야전_수리_키트.asset,canonical-gram,missing,02a6a30aa440907449e4830025bdc63f
v27.mass.authority.1,tool:hauling-harness,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I97_운반_멜빵.asset,unitWeight,1.15,1150,1,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I97_운반_멜빵.asset,canonical-gram,missing,12f858403d2f1044990fad2bf9198d27
v27.mass.authority.1,tool:inspection-gauge,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I110_검사_게이지.asset,unitWeight,2.35,2350,1,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I110_검사_게이지.asset,canonical-gram,missing,9c6c8a59636bd4b439abf51e6d3f7a13
v27.mass.authority.1,tool:maintenance-kit,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I25_정비_키트.asset,unitWeight,2.35,2350,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I25_정비_키트.asset,canonical-gram,missing,3a3e5a10607457d40988f1ae32355703
v27.mass.authority.1,tool:mana-probe,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I27_마나_탐침.asset,unitWeight,1.2,1200,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I27_마나_탐침.asset,canonical-gram,missing,5bd1e212ac9766c41a6c374f86f6cb08
v27.mass.authority.1,tool:powered-tool-head,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I26_동력_공구날.asset,unitWeight,2.35,2350,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I26_동력_공구날.asset,canonical-gram,missing,99779221e85291c46990d4fdd1268196
v27.mass.authority.1,tool:precision-gauge,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I28_정밀_게이지.asset,unitWeight,2.35,2350,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I28_정밀_게이지.asset,canonical-gram,missing,1a1e2ae1db674d64a86bce91b8c5111a
v27.mass.authority.1,tool:prisoner-work-kit,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I99_포로_작업_도구.asset,unitWeight,2.35,2350,1,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I99_포로_작업_도구.asset,canonical-gram,missing,235a038be94e5a24682692b01c593da9
