"stable_id","display_name","source_path","authored_category","grid_layer","asset_classification","design_boundary","composition_contract","source_declared_function","classification_evidence","status"
"building:9821","소독 정수기","Assets/Resources/SO/Building/Industrial/I12_소독_정수기.asset","Resource (자원)","Building","world-resource-node","채취·환경 자원 노드이며 방 기능이나 건물 빌드 선택으로 세지지 않음","해당 없음: 세계 자원","시설의 고유 역할은 전력 소비, 폐수 처리이다. 건설에는 작업량 591, 재료 material:stone-block×5, material:iron-ingot×6, material:cloth×1, component:machine-parts×2, 외 1개이 필요하다.","category=Resource (자원); layer=Building; path=Assets/Resources/SO/Building/Industrial/I12_소독_정수기.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9822","룬 정화 시설","Assets/Resources/SO/Building/Industrial/I13_룬_정화_시설.asset","Resource (자원)","Building","world-resource-node","채취·환경 자원 노드이며 방 기능이나 건물 빌드 선택으로 세지지 않음","해당 없음: 세계 자원","시설의 고유 역할은 전력 소비, 폐수 처리이다. 건설에는 작업량 582, 재료 material:stone-block×5, material:iron-ingot×4, material:cloth×1, component:machine-parts×1, 외 3개이 필요하다.","category=Resource (자원); layer=Building; path=Assets/Resources/SO/Building/Industrial/I13_룬_정화_시설.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9823","샤워 시설","Assets/Resources/SO/Building/Industrial/I14_샤워_시설.asset","Special (특수)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 욕구 회복이다. 건설에는 작업량 389, 재료 material:stone-block×3, material:iron-ingot×2, component:machine-parts×2이 필요하다.","category=Special (특수); layer=Building; path=Assets/Resources/SO/Building/Industrial/I14_샤워_시설.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9824","전기 아크등","Assets/Resources/SO/Building/Industrial/I15_전기_아크등.asset","Resource (자원)","Building","world-resource-node","채취·환경 자원 노드이며 방 기능이나 건물 빌드 선택으로 세지지 않음","해당 없음: 세계 자원","시설의 고유 역할은 전력 소비이다. 건설에는 작업량 374, 재료 material:stone-block×3, material:iron-ingot×3, material:cloth×1, component:insulated-wiring×2이 필요하다.","category=Resource (자원); layer=Building; path=Assets/Resources/SO/Building/Industrial/I15_전기_아크등.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9825","전기 제련 도가니","Assets/Resources/SO/Building/Industrial/I16_전기_제련_도가니.asset","Resource (자원)","Building","world-resource-node","채취·환경 자원 노드이며 방 기능이나 건물 빌드 선택으로 세지지 않음","해당 없음: 세계 자원","시설의 고유 역할은 전력 소비, 생산 공정이다. 건설에는 작업량 355, 재료 material:stone-block×4, material:iron-ingot×5, material:cloth×1이 필요하다.","category=Resource (자원); layer=Building; path=Assets/Resources/SO/Building/Industrial/I16_전기_제련_도가니.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9826","룬 조율실","Assets/Resources/SO/Building/Industrial/I17_룬_조율실.asset","Resource (자원)","Building","world-resource-node","채취·환경 자원 노드이며 방 기능이나 건물 빌드 선택으로 세지지 않음","해당 없음: 세계 자원","시설의 고유 역할은 전력 소비, 생산 작업대이다. 건설에는 작업량 486, 재료 material:stone-block×4, material:iron-ingot×3, material:cloth×1, component:rune-conductor×2, 외 1개이 필요하다.","category=Resource (자원); layer=Building; path=Assets/Resources/SO/Building/Industrial/I17_룬_조율실.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9827","계보 기록실","Assets/Resources/SO/Building/Industrial/I18_계보_기록실.asset","Resource (자원)","Building","world-resource-node","채취·환경 자원 노드이며 방 기능이나 건물 빌드 선택으로 세지지 않음","해당 없음: 세계 자원","시설의 고유 역할은 생산 작업대이다. 건설에는 작업량 477, 재료 material:stone-block×8, material:steel-ingot×6, component:machine-parts×3이 필요하다.","category=Resource (자원); layer=Building; path=Assets/Resources/SO/Building/Industrial/I18_계보_기록실.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9840","컨베이어 우향","Assets/Resources/SO/Building/Industrial/C01R_컨베이어_우향.asset","Production (생산)","Conveyor","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 컨베이어 운송, 전력 소비이다. 건설에는 작업량 618, 재료 material:steel-ingot×4, material:iron-ingot×3, component:machine-parts×1이 필요하다.","category=Production (생산); layer=Conveyor; path=Assets/Resources/SO/Building/Industrial/C01R_컨베이어_우향.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9841","컨베이어 좌향","Assets/Resources/SO/Building/Industrial/C01L_컨베이어_좌향.asset","Production (생산)","Conveyor","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 컨베이어 운송, 전력 소비이다. 건설에는 작업량 618, 재료 material:steel-ingot×4, material:iron-ingot×3, component:machine-parts×1이 필요하다.","category=Production (생산); layer=Conveyor; path=Assets/Resources/SO/Building/Industrial/C01L_컨베이어_좌향.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9842","컨베이어 상향","Assets/Resources/SO/Building/Industrial/C01U_컨베이어_상향.asset","Production (생산)","Conveyor","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 컨베이어 운송, 전력 소비이다. 건설에는 작업량 618, 재료 material:steel-ingot×4, material:iron-ingot×3, component:machine-parts×1이 필요하다.","category=Production (생산); layer=Conveyor; path=Assets/Resources/SO/Building/Industrial/C01U_컨베이어_상향.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9843","컨베이어 하향","Assets/Resources/SO/Building/Industrial/C01D_컨베이어_하향.asset","Production (생산)","Conveyor","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 컨베이어 운송, 전력 소비이다. 건설에는 작업량 618, 재료 material:steel-ingot×4, material:iron-ingot×3, component:machine-parts×1이 필요하다.","category=Production (생산); layer=Conveyor; path=Assets/Resources/SO/Building/Industrial/C01D_컨베이어_하향.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9844","컨베이어 입력기","Assets/Resources/SO/Building/Industrial/C02_컨베이어_입력기.asset","Production (생산)","Conveyor","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 물류 입출력, 컨베이어 운송, 전력 소비이다. 건설에는 작업량 618, 재료 material:steel-ingot×4, material:iron-ingot×3, component:machine-parts×1이 필요하다.","category=Production (생산); layer=Conveyor; path=Assets/Resources/SO/Building/Industrial/C02_컨베이어_입력기.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9845","컨베이어 출력기","Assets/Resources/SO/Building/Industrial/C03_컨베이어_출력기.asset","Production (생산)","Conveyor","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 물류 입출력, 컨베이어 운송, 전력 소비이다. 건설에는 작업량 618, 재료 material:steel-ingot×4, material:iron-ingot×3, component:machine-parts×1이 필요하다.","category=Production (생산); layer=Conveyor; path=Assets/Resources/SO/Building/Industrial/C03_컨베이어_출력기.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9846","컨베이어 분배기","Assets/Resources/SO/Building/Industrial/C04_컨베이어_분배기.asset","Production (생산)","Conveyor","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 컨베이어 운송, 전력 소비이다. 건설에는 작업량 618, 재료 material:steel-ingot×4, material:iron-ingot×3, component:machine-parts×1이 필요하다.","category=Production (생산); layer=Conveyor; path=Assets/Resources/SO/Building/Industrial/C04_컨베이어_분배기.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9847","컨베이어 합류기","Assets/Resources/SO/Building/Industrial/C05_컨베이어_합류기.asset","Production (생산)","Conveyor","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 컨베이어 운송, 전력 소비이다. 건설에는 작업량 618, 재료 material:steel-ingot×4, material:iron-ingot×3, component:machine-parts×1이 필요하다.","category=Production (생산); layer=Conveyor; path=Assets/Resources/SO/Building/Industrial/C05_컨베이어_합류기.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:9848","컨베이어 필터","Assets/Resources/SO/Building/Industrial/C06_컨베이어_필터.asset","Production (생산)","Conveyor","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 컨베이어 운송, 전력 소비이다. 건설에는 작업량 618, 재료 material:steel-ingot×4, material:iron-ingot×3, component:machine-parts×1이 필요하다.","category=Production (생산); layer=Conveyor; path=Assets/Resources/SO/Building/Industrial/C06_컨베이어_필터.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
